tweetid,user,content,date,lang,value
7.90538E+17,175856909,"Ganas de pasar todo el día acostada como ayer me sobran, pero tengo clase",Mon Oct 24 12:58:27 +0000 2016,es,N
7.90253E+17,35709180,"@Malabrigo25 Las sorpresas de Pandora no eran muy agradables; yo, en cambio, sólo doy sorpresas agradables",Sun Oct 23 18:07:15 +0000 2016,es,NEU
7.89993E+17,28833624,"@QuemasDePasto es el autor favorito del Seba, bo! más respeto!",Sun Oct 23 00:53:37 +0000 2016,es,N
7.90347E+17,2740789399,@beeeel12 hubiera ido igual podía hasta las 4,Mon Oct 24 00:18:23 +0000 2016,es,NEU
7.90314E+17,2732687786,"#AbrahamMateoEnUruguay @AbrahamMateoMus Va a ser 4 años que soy abrahamer, y ni siquiera lo pude abrazar. Que triste es mi vida",Sun Oct 23 22:08:11 +0000 2016,es,N
7.89645E+17,1077205112,"Col siempre me gana en las discusiones de bobos que tenemos, eso confirma lo boba que soy ja",Sat Oct 22 01:50:43 +0000 2016,es,N
7.90289E+17,3045712281,@JulianeroSoy no te amargues ojala que aparezca y si no bueno,Sun Oct 23 20:30:22 +0000 2016,es,NEU
7.8805E+17,35709180,"@RufinaCamejo Comprando ropa en el barrio chino en Los Ángeles, ni inglés hablaban @dannyviLe",Mon Oct 17 16:11:15 +0000 2016,es,N
7.88071E+17,2795390850,lo que daria por darle un abrazo a mi vieja,Mon Oct 17 17:34:59 +0000 2016,es,P
7.91675E+17,35709180,@Alfredo_Bruno Lo que es no saber... es la herencia maldita de mis padres que querían que estudiara algo útil,Thu Oct 27 16:15:35 +0000 2016,es,N
7.91673E+17,35709180,@Alfredo_Bruno Mi formación científica me hace ver un vaso inadaptado a la realidad,Thu Oct 27 16:09:16 +0000 2016,es,N
7.91712E+17,35709180,@mister__lemon Me parece que está prohibida la importación. Debe ser como la marihuana. Podés usar pero no comprar @progresismouy,Thu Oct 27 18:44:16 +0000 2016,es,NONE
7.91711E+17,35709180,@mister__lemon No sabía que los cigarrillos electrónicos estaban prohibidos @progresismouy,Thu Oct 27 18:39:31 +0000 2016,es,NONE
7.91705E+17,35709180,".@macielguillermo Guillermo, avisale a las Naciones Unidas que dice Bonomi que los datos que dan están equivocados",Thu Oct 27 18:14:06 +0000 2016,es,N
7.91704E+17,216335805,"@gbudino @cutcsaok @Dmartinez_uy seria interesante que Cutcsa entonces libere sus datos, que en el fondo son de todos",Thu Oct 27 18:13:28 +0000 2016,es,N
7.91724E+17,816530802,Aunque intento no ver todos los episodios seguidos porque ya se acaba,Thu Oct 27 19:32:36 +0000 2016,es,NONE
7.91733E+17,153941877,Tengo el labio cortado a la mitad el de abajo,Thu Oct 27 20:07:01 +0000 2016,es,N
7.91666E+17,35709180,"@mister__lemon Seguro que tiene un sólo pulmón, como todo el mundo.",Thu Oct 27 15:39:56 +0000 2016,es,NEU
7.91661E+17,35709180,@federicod Es posible. Quizá en realidad es la tendencia de la derivada segunda. La polarizabilidad de la seguridad,Thu Oct 27 15:20:06 +0000 2016,es,NONE
7.91661E+17,509285321,¡Llegamos a los 8000 seguidores! Gracias por acompañarnos en el camino del trabajo independiente. Sigamos creciendo juntos #freelancer,Thu Oct 27 15:19:40 +0000 2016,es,P
7.91658E+17,186180768,"@AntoTamilia @Uber_UY ajaj como esperaba tu comentario, parece joda, no es lo mismo de antes?",Thu Oct 27 15:10:24 +0000 2016,es,N
7.91669E+17,35709180,@alvrod Nunca apuesto cuando la probabilidad en contra mía es 1,Thu Oct 27 15:54:11 +0000 2016,es,N
7.91669E+17,35709180,@Vecort1577 O en la misma al otro día,Thu Oct 27 15:53:17 +0000 2016,es,NEU
7.91689E+17,35709180,"@grazianopascale Sí, es increíble lo que está diciendo. Incluso que su gestión se compara favorablemente con la del FBI @LeoVeigaSanchez",Thu Oct 27 17:12:27 +0000 2016,es,N
7.91693E+17,35709180,"@alimarve Trasladarte en coche con chofer, tener guardaespaldas y ganar un excelente sueldo ayuda @federicod @LeoVeigaSanchez",Thu Oct 27 17:29:54 +0000 2016,es,P
7.91698E+17,293627746,"@UruAlejandro Me dicen por la chicharra q Obdulio en el año 49 hizo una huelga reclamando dchos de los futbolistas. O sea, segunda vez.",Thu Oct 27 17:48:34 +0000 2016,es,NONE
7.91742E+17,35709180,"@mister__lemon Excelente idea. O, por lo menos, que no pudieran hablar más de una hora",Thu Oct 27 20:43:09 +0000 2016,es,P
7.91737E+17,35709180,Bonomi esplendoroso en su ejemplificación personal del índice de Dunning-Kruger,Thu Oct 27 20:24:20 +0000 2016,es,N
7.91605E+17,3045712281,"Hoy hace un mes que están juntos. Cuanto los extraño,pero están en un lugar mejor",Thu Oct 27 11:39:30 +0000 2016,es,NEU
7.91605E+17,513756113,"Los verdaderos hinchas de #Nacional no perjudicamos nuestro club, no insultamos adversarios. Alentamos a los nuestros, eso #EsNacional",Thu Oct 27 11:38:22 +0000 2016,es,P
7.9062E+17,509285321,¿Qué tipo de proyecto de diseño es tu preferido @Marinachan555 ? #DíaDelDiseñadorGráfico,Mon Oct 24 18:23:06 +0000 2016,es,NONE
7.9059E+17,358595970,@gustavohlopez Cebolla que use nuestra camiseta celeste abajo de la roja y uds. compren camisetas de los cuadros europeos para todos !!,Mon Oct 24 16:25:05 +0000 2016,es,NEU
7.89607E+17,158109791,@2891891cap aaaaaaah bueno algun dia igual te vas a anotar en la mia vas a ver. Ya voy a caer con tacos de 30cm,Fri Oct 21 23:20:52 +0000 2016,es,NEU
7.89915E+17,2701106364,@letifcosta yo salía viernes sábado y domingo ! pero ya esto muy viejo pa esos trotes !,Sat Oct 22 19:43:02 +0000 2016,es,N
7.89894E+17,172875685,"entonces si estás así es porque querés, xq sino queres me escribis y liiiiiisto",Sat Oct 22 18:20:28 +0000 2016,es,N
7.89691E+17,2302110666,"@smallxespos ay que linda q soss, vos iguaal!! Es una bebita lo q pasaa, mi user es el apellido de Axel y Celeste",Sat Oct 22 04:51:52 +0000 2016,es,P
7.915E+17,457106573,"Alguien que me hable porfa, no me quiero ir a dormir",Thu Oct 27 04:41:41 +0000 2016,es,N
7.91402E+17,153941877,Paaa en las imagenes de los que entran a declarar hay uno que se re parece a mi compañero me muero firme,Wed Oct 26 22:13:35 +0000 2016,es,N
7.91402E+17,28833624,@elojodeava 1cm es margen de error!,Wed Oct 26 22:12:16 +0000 2016,es,NONE
7.90693E+17,28833624,"@elojodeava Basta balalaika, enseñanza laica viña etrusca añeja. La lleva o la deja. Si no es la que busca, plástica katiuska",Mon Oct 24 23:13:38 +0000 2016,es,NONE
7.90698E+17,2539070687,Te banco! Jajaja no estoy enojado contigo ni ahi te quierooooooo @AgustinINeedYou,Mon Oct 24 23:35:05 +0000 2016,es,P
7.91105E+17,157764935,Que bueno cuando terminas el día pensando: que bien me salio todo! chin chin por muchos días así,Wed Oct 26 02:32:11 +0000 2016,es,P
7.91076E+17,2701106364,@sara17almada @p0nja jaja hay que andar siempre limpito y arregladito por las dudas !,Wed Oct 26 00:36:11 +0000 2016,es,P
7.91078E+17,153941877,Que deje de llover que yo estoy solo,Wed Oct 26 00:45:02 +0000 2016,es,N
7.89841E+17,35709180,@PabloCardelino ¿Esto es joda? Espero que lo que suben al camión sea distinto de lo que descargan @LeoVeigaSanchez @JMilei,Sat Oct 22 14:47:45 +0000 2016,es,N
7.8984E+17,2701106364,@LeytonLujan @TipicaLoca @javielmast cuando era chico mi mama me mandaba al almacén a buscar 3 cosas y me olvidaba de una seguro ...,Sat Oct 22 14:44:04 +0000 2016,es,NONE
7.90041E+17,7.07984E+17,"@cuervotinelli Papá estoy muy contento !! , voy hacer el curso de producción televisiva que dictarán @elchatoprada y @hoppefede , besos!!",Sun Oct 23 04:05:33 +0000 2016,es,P
7.89675E+17,2509306220,no puedo entrar a terra,Sat Oct 22 03:49:37 +0000 2016,es,N
7.90125E+17,1537508360,"Hoy pasamos re lindo con la chicas, jugamos a las cartas hasta re tarde y nos morimos de risa",Sun Oct 23 09:36:01 +0000 2016,es,P
7.85465E+17,86568244,@sermex2006 ¡Hola! Hay más criterios que el puntaje únicamente Eran 10 preseleccionados para votar entre el público. Saludos!,Mon Oct 10 13:00:25 +0000 2016,es,NONE
7.85516E+17,2701106364,@letifcosta @perezfedullo traduciendo es un imbécil !,Mon Oct 10 16:22:12 +0000 2016,es,N
7.85623E+17,2701106364,@nicomarone @salocinuy algunos llegamos a ese resultado después de un arduo trabajo y consulta previa con calculadora !,Mon Oct 10 23:27:52 +0000 2016,es,NONE
7.85625E+17,2701106364,@nicomarone @salocinuy aprendido y archivado ! después salió otra del mismo tipo y fue fácil y otra de otro tipo pero básicamente igual..,Mon Oct 10 23:36:46 +0000 2016,es,NONE
7.8563E+17,167414558,Se dan cuenta de que en 3 meses cumplo los 20? estoy vieja loco,Mon Oct 10 23:54:59 +0000 2016,es,N
7.85574E+17,3045712281,estoy muy cansada y muy mal como para estar hoy en twitter,Mon Oct 10 20:15:13 +0000 2016,es,N
7.85508E+17,712528934,Estoy re triste por el Cappelli,Mon Oct 10 15:50:20 +0000 2016,es,N
7.85642E+17,275618466,@MhBazzino10 Hola María Helena!!! Muchas gracias amiga. Mañana iniciamos con mucho gusto con la info desde aquí. Abrazo grande,Tue Oct 11 00:43:34 +0000 2016,es,P
7.85588E+17,86568244,@GuilleT @Improfit Hola! Estamos trabajando para sumar opciones. Podés recomendarnos restaurantes!! Saludos!,Mon Oct 10 21:10:03 +0000 2016,es,P
7.85614E+17,23351530,@Loquilla_Si sip! Me estoy manteniendo ocupado,Mon Oct 10 22:54:14 +0000 2016,es,P
7.85793E+17,296341157,"@soyvedito soy una mierda egocentrista, sin rumbo fijo en la vida, que no merece mucho o casi nada... etc... ufff sono bien desahogarse",Tue Oct 11 10:43:15 +0000 2016,es,N
7.85889E+17,2701106364,@TipicaLoca yo no me pierdo nadita ! ahora es formal ! en la mañana veo todo del cel pero no contesto ni subo nada !,Tue Oct 11 17:04:26 +0000 2016,es,NEU
7.85969E+17,28833624,@decanoypadre escuché bocinazos y no había empezado la jugada,Tue Oct 11 22:21:22 +0000 2016,es,NONE
7.85681E+17,1216592528,"@Reirtesalvaaa pero ni me conoce, aparte siempre me hablan los peores",Tue Oct 11 03:20:18 +0000 2016,es,N
7.85681E+17,1216592528,Santiago no me hablo nunca más lo extraño,Tue Oct 11 03:19:29 +0000 2016,es,N
7.85954E+17,237116452,@Jullgallo no podes verlo por Vera+..? que horrible verlo sin relato uruguayo!,Tue Oct 11 21:25:24 +0000 2016,es,N
7.85948E+17,2701106364,@sara17almada1 feliz cumple sara ! que lo pases muy lindo !,Tue Oct 11 21:00:12 +0000 2016,es,P
7.85838E+17,1245933048,"@victorita_fest para nada, ya arranque el segundo termo. Vengo de un finde largo, no da para calentarse. Buen dia",Tue Oct 11 13:43:42 +0000 2016,es,NEU
7.85836E+17,35709180,@RomanaFerrer Seguro que tienen miedo que llueva y se les mojen los datos,Tue Oct 11 13:36:11 +0000 2016,es,N
7.85841E+17,1245933048,@victorita_fest te hice las caipis ayer y no fuiste,Tue Oct 11 13:54:44 +0000 2016,es,N
7.86292E+17,1961703350,"@FernandaDhb No tengo ni un peso ahorrado, voy a llorar",Wed Oct 12 19:45:54 +0000 2016,es,N
7.86262E+17,513756113,@juanamaro22 Tal cual. Muy difícil que se apliquen otras políticas de seguridad con mismo ministro convencido de que está bien lo hecho,Wed Oct 12 17:47:06 +0000 2016,es,N
7.86094E+17,63180194,"@jazzaldia amigos deseo establecer contacto con uds. Agradezco me envíen inbox mail, enviaré material de mi musica",Wed Oct 12 06:39:24 +0000 2016,es,NONE
7.85784E+17,4323201982,Necesito volver a Samsung por más de que iPhone tenga tremendo sistema operativo no me permite ser tan libre como galaxy,Tue Oct 11 10:07:16 +0000 2016,es,NEU
7.86217E+17,1245933048,"@victorita_fest Si, justo ese que comi estaba tremendo. Bueno pasame la dir por interno",Wed Oct 12 14:46:55 +0000 2016,es,P
7.86067E+17,2509306220,husmeando en terra a ver que se ve,Wed Oct 12 04:53:18 +0000 2016,es,NEU
7.86222E+17,7.49476E+17,Va estar lindo el veranooo aca,Wed Oct 12 15:09:56 +0000 2016,es,P
7.86752E+17,2701106364,@Rosua15Ad a la gente le cuesta eresarse en una encuesta ! se sienten limitados...,Fri Oct 14 02:15:48 +0000 2016,es,N
7.86605E+17,414273276,Qué emoción! Acabo de conocer al fenómeno @rusomyc y es veterinario de mi Lolo! Preparate para mis consultas cotidianas jeje,Thu Oct 13 16:31:11 +0000 2016,es,P
7.86721E+17,722603144,"Los pequeños detalles, crean grandes sentimientos.",Fri Oct 14 00:10:37 +0000 2016,es,P
7.8537E+17,3085816640,@harrycourage fue por una buena causa !! no me malinterpretes,Mon Oct 10 06:41:37 +0000 2016,es,NEU
7.85657E+17,4844571568,@jeansuarez33 tenemos que disfrutar hoy es rl ultimo dia de cel,Tue Oct 11 01:44:42 +0000 2016,es,P
7.8566E+17,205517544,"@corosenlamosta bueno... vos lo escribiste, yo lo leí. Me hizo acordar a cosas, mala mía",Tue Oct 11 01:53:33 +0000 2016,es,N
7.8546E+17,86568244,"@_mariajosee_ Hola, te pedimos disculpas! Por favor envianos tu mail de usuario por MD para que verifiquemos qué sucedió. Saludos.",Mon Oct 10 12:42:17 +0000 2016,es,NONE
7.85451E+17,86568244,"@kaunistalvi Hola, ¿pudiste cancelar tu pedido? Siempre tenés disponible nuestro chat en la web para consultas más urgentes. Saludos!",Mon Oct 10 12:04:57 +0000 2016,es,NONE
7.85432E+17,1632862332,Que bueno ver a personas que te alegran Aunque sean sólo 2 minutos,Mon Oct 10 10:50:13 +0000 2016,es,P
7.85449E+17,86568244,@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.,Mon Oct 10 11:56:30 +0000 2016,es,NONE
7.85693E+17,7.07984E+17,"@cuervotinelli Buenas noches que descanses !!,12 días para verte;3, prometo ésta vez quedarme hasta el final del programa así te conozco",Tue Oct 11 04:06:01 +0000 2016,es,P
7.85327E+17,2701106364,@salocinuy @Agronegocios_Uy creo que raúl no se va a presentar.... por lo menos por ahora !,Mon Oct 10 03:51:16 +0000 2016,es,NONE
7.87038E+17,2241535236,Recién llego del trabajo me perdí el directo de zelda @juandiazdelgado,Fri Oct 14 21:11:23 +0000 2016,es,N
7.87084E+17,35709180,"@MHackem @mechibasso Tampoco es para tanto, vienen en pack de 2X1 con vaso incluido y es más costo-efectivo",Sat Oct 15 00:12:11 +0000 2016,es,P
7.87083E+17,35709180,@mechibasso ¿el tercer dormitorio es para invitados?,Sat Oct 15 00:08:35 +0000 2016,es,NONE
7.87093E+17,35709180,"@mechibasso ¡Ugh! Eso fue un golpe bajo. Nunca visto, nunca visto... no... excepcional, único, original, exclusivo... @MHackem",Sat Oct 15 00:51:26 +0000 2016,es,NEU
7.86973E+17,2701106364,@Adri_tranqui gracias ! que tengas un lindo día también !,Fri Oct 14 16:52:42 +0000 2016,es,P
7.86566E+17,11338462,"@ebelgeri sobre todo la parte de la nota q dice q hay q pasarsela a los del mismo color, algo q para Uruguay es revolucionario",Thu Oct 13 13:56:16 +0000 2016,es,N
7.86389E+17,2701106364,@RoSo_54 @Adri_tranqui ya estoy pronto ! la cucha despejada !,Thu Oct 13 02:12:57 +0000 2016,es,P
7.86389E+17,1408992782,"@deejay_madox ajajjaja era de imaginarse, ir hasta allá y no tomar nada es un embole, tremenda joda me perdi",Thu Oct 13 02:11:39 +0000 2016,es,N
7.864E+17,7.2909E+17,Caminar no sólo es bueno para la salud Sino tmb para el bolsillo,Thu Oct 13 02:54:37 +0000 2016,es,P
7.86381E+17,2701106364,@TipicaLoca @vmayo72 hola ! algunos han cambiado varias veces de nombre...,Thu Oct 13 01:40:09 +0000 2016,es,NONE
7.86405E+17,1656864193,"@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas",Thu Oct 13 03:17:33 +0000 2016,es,P
7.8646E+17,1656864193,@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca y la ultima tuya hace 15.,Thu Oct 13 06:55:02 +0000 2016,es,NONE
7.8601E+17,7.07984E+17,"@cuervotinelli Papá se me esta complicando el trámite ..TE NECESITO MÁS QUE NUNCA.te juro que me siento re solo , quiero una familia",Wed Oct 12 01:06:09 +0000 2016,es,N
7.85329E+17,2701106364,@TipicaLoca @salocinuy @Agronegocios_Uy dicen las malas lenguas que tiene o tenía el conocimiento para ser licenciado..podría calificar.,Mon Oct 10 03:59:31 +0000 2016,es,N
7.87147E+17,4323201982,Mi novia me compro un pajarito hermoso y cómo está en cautiverio se loq sido ella en la casa no me lo deja cuidar,Sat Oct 15 04:25:47 +0000 2016,es,NEU
7.87109E+17,35709180,"@RufinaCamejo Ta, ahora te hacés la superada @claraklayton @RichardRead2014",Sat Oct 15 01:53:32 +0000 2016,es,N
7.87231E+17,7.16549E+17,"Gracias al imbécil que tiró la botella me quedé sin cancha hoy ,mal vos pelotudo .",Sat Oct 15 09:58:53 +0000 2016,es,N
7.87228E+17,3581290642,@Fanta_Esp @Rubiu5 no soy de madrid asiq nadap......soy uruguaya,Sat Oct 15 09:47:16 +0000 2016,es,NONE
7.87119E+17,237116452,"me gustaría q acá hubiese fav y corazón, así podría usar el ? pura y exclusivamente cuando ponen foto de comida",Sat Oct 15 02:31:41 +0000 2016,es,P
7.87136E+17,722603144,"Enamorarse de la misma persona todos los días, eso es amor. #buenfindesemana @KarinLedl1",Sat Oct 15 03:39:29 +0000 2016,es,P
7.84739E+17,3013324247,@PalacioYazmina siiii ayer a las 23 en vtv.. Y bueno yo tampoco me vi,Sat Oct 08 12:57:07 +0000 2016,es,NEU
7.84562E+17,1895931098,Y bueno sera con conducta hoy,Sat Oct 08 01:13:42 +0000 2016,es,NEU
7.8459E+17,2231006252,"duermo como los mejores hoy mañana juega el bolso , me falta ella nomas",Sat Oct 08 03:03:59 +0000 2016,es,P
7.84605E+17,2393268954,"Con todas las minas hermosas que hay, oportunidades cero",Sat Oct 08 04:03:36 +0000 2016,es,N
7.83471E+17,2803759614,Happy Birthday to the adorable #Dakota Feliz Cumpleaños para la adorable #Dakota,Wed Oct 05 00:55:01 +0000 2016,es,P
7.83555E+17,158109791,Mi mejor amiga me está desmejoramigando espero que mary no lo haga también: (,Wed Oct 05 06:32:26 +0000 2016,es,N
7.84231E+17,2509306220,"@grisel_ok a mi y a muchas personas nena ,que pasa ?aunque no nos conozcamos aqui estamos presente yo estoy",Fri Oct 07 03:15:38 +0000 2016,es,P
7.92033E+17,2642576692,"@diegodelacurva , es cierto eso? No seas malo, aportas mucho al programa, se te va a extrañar de verdad",Fri Oct 28 15:59:30 +0000 2016,es,NEU
7.92114E+17,3040621655,Rompí la licuadora! Genial! Batido a la mier!!! Necesito una nueva licuadora,Fri Oct 28 21:20:18 +0000 2016,es,N
7.91992E+17,20136284,@ximerba @tvshowuru @perdidoseter Que no fue mencionado en el artículo ni en los tweets citados (yo lo excluí del Storify a propósito).,Fri Oct 28 13:17:21 +0000 2016,es,N
7.92E+17,509285321,@maxicarroz Hola! Lo armaremos en las próximas semanas y les daremos instrucciones por aquí o por el mail que dejaron en el cuestionario,Fri Oct 28 13:48:31 +0000 2016,es,NONE
7.92044E+17,509285321,"@kiki_fiore Una vez te lo enviemos, lo puedes subir como imagen a tu porfolio. Aquí @workanahelp podrá darte más detalles",Fri Oct 28 16:41:22 +0000 2016,es,NONE
7.92602E+17,1561616827,@PaisaVlogs Las mejores cosas tardan en llegar,Sun Oct 30 05:41:00 +0000 2016,es,NEU
7.92483E+17,1553722872,@ChrisNamus cómo está esa chula cada vez mejor,Sat Oct 29 21:49:00 +0000 2016,es,P
7.92542E+17,2509306220,@isaacBIOvega @saxmann yo no lo mandaria a prision optaria por otra cosa,Sun Oct 30 01:42:39 +0000 2016,es,NEU
7.92533E+17,1656864193,"""No hay mejor momento pa' matar que cuando ya te dan por muerto""",Sun Oct 30 01:06:09 +0000 2016,es,N
7.92532E+17,222308248,"después 1 mes me entero q a una piba le robaron las entradas para el m&g, ayy pobre!",Sun Oct 30 01:01:08 +0000 2016,es,N
7.92551E+17,2509306220,"@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere",Sun Oct 30 02:19:22 +0000 2016,es,P
7.92549E+17,2509306220,@ColifaBack @crisacmol @UrtubeyJM @JCanoOK esta ocupado con su flamante casamiento,Sun Oct 30 02:11:15 +0000 2016,es,NONE
7.92688E+17,1144010682,Uno se levanta para jugar al fútbol y la gente va por la calle disfrazada saliendo del boliche,Sun Oct 30 11:23:18 +0000 2016,es,NEU
7.92572E+17,237116452,un capitulito de Gilmore es la medida perfecta para esperar a que la masa crezca...,Sun Oct 30 03:41:09 +0000 2016,es,P
7.92742E+17,2815722294,@delphlexnie la gloria d nuestro padre jesuscrisro estará cobmigo en mi camino,Sun Oct 30 14:57:17 +0000 2016,es,P
7.92837E+17,293627746,"@FinealSuarez Es tierno, como un niño amoroso",Sun Oct 30 21:12:43 +0000 2016,es,P
7.92796E+17,293627746,"@perezfedullo Cómo andás, Moni? Está hermoso hoy, ehhh.",Sun Oct 30 18:29:45 +0000 2016,es,P
7.92852E+17,35709180,"@fernan_caceres Pedro ni lo conoce al tipo. Alguien que es íntimo de Susana, va en una lista del PN, después en otra del PC, cualquiera.",Sun Oct 30 22:11:43 +0000 2016,es,N
7.9285E+17,293627746,"@letifcosta importante el compromiso con la comunidad, es buena señal",Sun Oct 30 22:06:02 +0000 2016,es,P
7.92793E+17,275618466,@Diegourug grande guiri!!!!! Jajaja estabas en la multitud,Sun Oct 30 18:20:16 +0000 2016,es,P
7.92597E+17,1572975925,Como me encantaria ir a abrazarla a mi amigaa ahora mismo y decirle que todo va a estar bien,Sun Oct 30 05:20:43 +0000 2016,es,P
7.92617E+17,7.73433E+17,"Estuve apuntó de crermela igual , a Dormir así no me reclama nada después",Sun Oct 30 06:38:57 +0000 2016,es,N
7.92631E+17,2169863425,"@cedrezzz no creo que sea posible, los horarios de mañana me mataron, tengo que salir de una cancha a la otra y luego gpc",Sun Oct 30 07:34:55 +0000 2016,es,N
7.93251E+17,2509306220,@junchyg16 nùbiles doncellas ?entonces yo me salvo,Tue Nov 01 00:40:08 +0000 2016,es,NEU
7.93254E+17,2509306220,@junchyg16 Bueno me dejas un poquito màs contenta gracias,Tue Nov 01 00:49:19 +0000 2016,es,P
7.93133E+17,2379056090,me da miedo crecer.. ya me hago la comida yo me quedó rico igual o_O,Mon Oct 31 16:50:05 +0000 2016,es,NEU
7.932E+17,1634205480,"Nos fue bien en el parcial , solo nos faltan 4",Mon Oct 31 21:15:14 +0000 2016,es,P
7.9322E+17,35709180,@Goberlik @ecos_la Sep. Es necesario investigar pero no justo ahora ¡Qué lenguaje apolillado!,Mon Oct 31 22:34:43 +0000 2016,es,N
7.93219E+17,71112970,"@LuisSuarez9 Grande Lucho!!! Vamo arriba, es enorme el legado que dejan al fútbol uruguayo todo! Gracias",Mon Oct 31 22:30:08 +0000 2016,es,P
7.93194E+17,237116452,Estoy terminando #GilmoreGirls para estar prontita para el 25 de noviembre...,Mon Oct 31 20:54:23 +0000 2016,es,NEU
7.93119E+17,172186754,@alem4p buen punto a mi la lectura me llevo a otro lado. Creo que depende de que te dieran a leer,Mon Oct 31 15:55:54 +0000 2016,es,NEU
7.92444E+17,2390283672,@ChicaDelBidon me siento mi madre cuando no quedaba embarazada y las compañeras de la clínica si.,Sat Oct 29 19:12:27 +0000 2016,es,N
7.92351E+17,1949075761,"Hoy salimos de trabajar y nos vamos, a vergara con el loco maty,a tirar unas curva en esa pista",Sat Oct 29 13:03:25 +0000 2016,es,NEU
7.92354E+17,3333877480,Que feo lo tuyo pibe..,Sat Oct 29 13:14:37 +0000 2016,es,N
7.92418E+17,48771072,@ffanoch @ObservadorUY jaja si el concepto es irregular no asimetrico,Sat Oct 29 17:27:58 +0000 2016,es,NEU
7.92475E+17,2377850972,Tengo tremendos nervios con la defensa del proyecto de estudios económicos . No me la quiero llevar a exámenes,Sat Oct 29 21:16:20 +0000 2016,es,N
7.92386E+17,237116452,"mi sábado está siendo lo menos productivo posible, yo ya gané!",Sat Oct 29 15:21:05 +0000 2016,es,NEU
7.92119E+17,3045712281,No aguanto mas esto quiero estar bien sacarme esto y no tomar mas pastillas sentirme feliz sentirme igual a los demas,Fri Oct 28 21:41:30 +0000 2016,es,N
7.92112E+17,397379574,@Loli17 @THR Si me avisaron el otro día acá no creo que este pero estaría muy bueno tenerlo jjijij,Fri Oct 28 21:11:47 +0000 2016,es,P
7.92934E+17,293627746,@susanagkp Leí coment de gte q no entendió nada el sentido de estas elecciones y sólo suelta veneno sin detenerse a analizar nada. Agotan,Mon Oct 31 03:40:58 +0000 2016,es,N
7.92949E+17,1656864193,Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...,Mon Oct 31 04:39:07 +0000 2016,es,P
7.93087E+17,1245933048,"@Solenrivero Buen dia soleee!! LLegue temprano si, trabajo poco esta semana asi que ta, hago un esfuerzo",Mon Oct 31 13:48:49 +0000 2016,es,P
7.92958E+17,2259098550,"Porque la fecha esa tiene q ser justo el día de mi cumpleaños, que rabia y q triste",Mon Oct 31 05:15:20 +0000 2016,es,N
7.92879E+17,2701106364,@diebamu y por supuesto los bloquee,Mon Oct 31 00:01:26 +0000 2016,es,N
7.91787E+17,509285321,@kiki_fiore Los freelancers pueden usar la cuenta básica de @workana que es gratuita y no deben pagar por trabajar,Thu Oct 27 23:41:20 +0000 2016,es,NONE
7.91847E+17,222308248,me duele mucho el ojo derecho puta conjuntivitis,Fri Oct 28 03:39:58 +0000 2016,es,N
7.9178E+17,509285321,Es una interesante iniciativa @ajbodoc Por ahora podemos hacerlo por aqui en twitter #FreelaOnline,Thu Oct 27 23:12:02 +0000 2016,es,P
7.91806E+17,3320250400,Necesito urgente ver a Seba,Fri Oct 28 00:57:40 +0000 2016,es,NEU
7.91806E+17,509285321,"@Rabii_says Están algo demorados pero en proceso ¡Llegarán, no se preocupen!",Fri Oct 28 00:57:28 +0000 2016,es,P
7.91797E+17,509285321,@leifermendez En breve te contestaremos desde #FreelaOnline,Fri Oct 28 00:21:03 +0000 2016,es,NONE
7.91819E+17,1936145324,Siguen con mi caída en halloween pasado loco fue hace un año es hora de #superar,Fri Oct 28 01:50:20 +0000 2016,es,N
7.91795E+17,7.55249E+17,"Mi ""supuesta"" pariente segun la cabernicola me ah mandado la soli",Fri Oct 28 00:13:27 +0000 2016,es,N
7.91792E+17,509285321,@ajbodoc ¡Armar un buen equipo es espectacular! Tendremos esta propuesta en cuenta en próximas actualizaciones,Fri Oct 28 00:01:42 +0000 2016,es,P
7.91792E+17,509285321,@Roberto_Anchia Muchas veces se toma el valor local como referencia y olvidamos que hay competencia internacional #FreelaOnline,Fri Oct 28 00:00:20 +0000 2016,es,N
7.91792E+17,35709180,"@LeoVeigaSanchez Es cierto, no es su estilo. Su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo.",Thu Oct 27 23:59:48 +0000 2016,es,N
7.91828E+17,7.77309E+17,Necesito unas tortas fritas de mi suegraaa.,Fri Oct 28 02:23:30 +0000 2016,es,P
7.9183E+17,7.72184E+17,Es divino y se extraña pero ya fue,Fri Oct 28 02:31:27 +0000 2016,es,NEU
7.91833E+17,2972227067,Amo saber que en cada segundo de ese homenaje estaba mi infancia feliz,Fri Oct 28 02:43:00 +0000 2016,es,P
7.91831E+17,7.77309E+17,@BrunaSosa7 @JuaneMartinez17 Ayyy vidaaa. Bueno te dejo juane ya no da para mas. Fue lindo mientras duró,Fri Oct 28 02:36:29 +0000 2016,es,NEU
